pre_application_distribution,planning_level,public_works_level,fire_level,special_zoning_level,agency_referral_level,n_runs_proxy,seed,completed_permits,mean_total_days,mean_application_to_ready_days,planning_to_ready_n,debris_blocking_wait_count,debris_blocking_wait_share,debris_blocking_wait_mean_days,debris_blocking_wait_median_days,debris_blocking_wait_max_days,median_total_days,std_total_days,min_total_days,max_total_days,mean_wait_days,mean_service_days,county_review_mean,applicant_mean,debris_mean,step_wait_mean__epa_debris,step_service_mean__epa_debris,step_wait_mean__usace_debris,step_service_mean__usace_debris,step_wait_mean__pre_application_activities,step_service_mean__pre_application_activities,step_wait_mean__applicant_revisions,step_service_mean__applicant_revisions,step_wait_mean__planning,step_service_mean__planning,step_wait_mean__agency_referral,step_service_mean__agency_referral,step_wait_mean__special_zoning,step_service_mean__special_zoning,step_wait_mean__public_works,step_service_mean__public_works,step_wait_mean__fire_review,step_service_mean__fire_review
lognormal_180,1.0,0.5,1.5,1.5,0.5,4.5,46.5,1200.0,304.6117156044834,96.41396781008069,1200.0,0.0,0.0,0.0,0.0,0.0,276.6529823157483,131.7026615690507,86.59203393309785,1296.0832675308359,11.334227855128468,313.7826184624023,38.7058365147722,271.5747997743399,14.836210028418687,3.1692464235579116,1.0046488399568871,8.16498143157056,2.497333333333333,0.0,208.19774779440272,0.0,63.3770519799372,0.0,6.799427733737981,0.0,3.7302742744746404,0.0,16.910383815963176,0.0,4.15780032661174,0.0,7.107950363984662
lognormal_180,1.0,1.0,1.0,1.0,1.5,4.5,46.5,1200.0,304.7506902076412,96.55294241323847,1200.0,0.0,0.0,0.0,0.0,0.0,277.29774359401154,130.61518490958377,83.0509958726562,1285.757055357738,11.334639459724091,317.2681259368563,42.26514763553524,271.5011627946975,14.836454966347645,3.1692464235579125,1.0046488399568871,8.165393036166183,2.4971666666666668,0.0,208.19774779440277,0.0,63.3034150002948,0.0,6.789577703440967,0.0,11.197735371913666,0.0,11.248513363139482,0.0,8.339958535718816,0.0,4.689362661322315
lognormal_180,1.0,0.5,1.0,1.5,1.0,4.5,46.5,1200.0,304.878396566589,96.68064877218629,1200.0,0.0,0.0,0.0,0.0,0.0,276.35214733272517,133.6380152303001,84.40632848233834,1277.361477842216,11.33412040553915,315.49172178052737,40.31479623354467,271.67486004035914,14.836185912162701,3.1692464235579125,1.0046488399568874,8.16487398198124,2.4974166666666666,0.0,208.1977477944027,0.0,63.47711224595643,0.0,6.787630840705947,0.0,7.54014907840335,0.0,17.15764384743263,0.0,4.160781392956727,0.0,4.668591074046023
lognormal_180,1.0,1.5,0.5,1.0,1.0,4.5,46.5,1200.0,304.96250931754776,96.76476152314505,1200.0,0.0,0.0,0.0,0.0,0.0,279.3795813148798,127.97597796504847,86.701135820608,1249.9703216701523,11.33492334506748,315.3483179465146,40.350976297541465,271.4952761423496,14.836988851691032,3.1692464235579125,1.0046488399568871,8.165676921509569,2.497416666666667,0.0,208.1977477944027,0.0,63.29752834794692,0.0,6.803737591757122,0.0,7.445106208391643,0.0,11.264073416130243,0.0,12.498356628956179,0.0,2.339702452306284
lognormal_180,1.0,1.5,1.5,1.0,0.5,4.5,46.5,1200.0,304.9630238245046,96.76527603010194,1200.0,0.0,0.0,0.0,0.0,0.0,278.8983010972637,127.54116908339184,86.22038174703775,1284.9306950764053,11.33477152843534,316.572169551882,41.60671490202071,271.46363914323774,14.836587035058894,3.169246423557912,1.0046488399568874,8.16552510487743,2.4971666666666668,0.0,208.1977477944027,0.0,63.265891348835055,0.0,6.796040537853576,0.0,3.719779625281285,0.0,11.572830596549995,0.0,12.475657848461607,0.0,7.042406293874258
lognormal_180,1.5,0.5,1.0,1.0,1.5,4.5,46.5,1200.0,305.17786648885243,96.98011869444974,1200.0,0.0,0.0,0.0,0.0,0.0,279.2878310496957,130.52433697393323,90.06432048860839,1255.8353236480207,11.33321919707657,316.7490360819642,41.78860527517545,271.45842379947044,14.83522620439491,3.1689062228591425,1.0047570073183405,8.164312974217431,2.49725,0.0,208.19774779440272,0.0,63.26067600506775,0.0,10.188960960220882,0.0,11.258098375473462,0.0,11.50662811839237,0.0,4.167723736845552,0.0,4.667194084243187
lognormal_180,1.5,1.0,1.5,1.0,0.5,4.5,46.5,1200.0,305.2101521699641,97.01240437556142,1200.0,0.0,0.0,0.0,0.0,0.0,278.92284662929194,127.51500407725466,89.08188704474793,1275.5814706525866,11.33315016017588,315.8150524007269,40.66078537947253,271.6523433472694,14.835073834160886,3.1689062228591434,1.0047570073183407,8.164243937316739,2.4971666666666668,0.0,208.19774779440272,0.0,63.45459555286666,0.0,10.206303639225103,0.0,3.7978474246770704,0.0,11.291735065313912,0.0,8.341373491568671,0.0,7.023525758687768
lognormal_180,1.0,1.0,0.5,1.5,0.5,4.5,46.5,1200.0,305.303925795321,97.10617800091829,1200.0,0.0,0.0,0.0,0.0,0.0,277.35930589236483,132.3424282994211,82.70024511706312,1310.2430117057283,11.334794647654459,314.0412092567075,38.73051063359166,271.8085497831589,14.836943487611345,3.1692464235579125,1.0046488399568871,8.165548224096547,2.4975,0.0,208.19774779440272,0.0,63.61080198875622,0.0,6.79591273400105,0.0,3.8933730095242303,0.0,17.399749129374122,0.0,8.283438541693252,0.0,2.358037218999007
lognormal_180,0.5,1.5,1.0,1.5,0.5,4.5,46.5,1200.0,305.4083799580028,97.21063216360008,1200.0,0.0,0.0,0.0,0.0,0.0,278.2220152071999,131.46566712873417,78.47026720982647,1306.580436376327,11.332839466613944,315.8645065862685,40.97580918506588,271.38717878925786,14.834358078558628,3.168732410309499,1.0046852786113523,8.164107056304445,2.4968333333333335,0.0,208.19774779440272,0.0,63.189430994855186,0.0,3.3952726500105803,0.0,3.755242741079195,0.0,16.64662275999876,0.0,12.46943817281929,0.0,4.709232861158053
lognormal_180,0.5,1.5,0.5,1.5,0.5,4.5,46.5,1200.0,305.5252556325774,97.3275078381747,1200.0,0.0,0.0,0.0,0.0,0.0,277.90773252577316,132.5565757848805,82.87464466034031,1360.3866798686954,11.332286421355985,314.2561555257012,39.307497942955834,271.447222304134,14.833721699967338,3.1687324103094983,1.0046852786113518,8.163554011046491,2.49675,0.0,208.19774779440272,0.0,63.24947450973134,0.0,3.3990840634436323,0.0,3.819382186764048,0.0,17.303016998127646,0.0,12.4588934970113,0.0,2.327121197609213
lognormal_180,0.5,1.5,1.0,1.0,1.5,4.5,46.5,1200.0,305.5777665503808,97.38001875597809,1200.0,0.0,0.0,0.0,0.0,0.0,278.43223278612476,130.66324060446516,78.8258111134206,1260.2054567028883,11.332839466613944,318.6822634614176,43.57447017194941,271.6062746775236,14.834358078558628,3.1687324103094983,1.004685278611352,8.164107056304447,2.4968333333333335,0.0,208.19774779440272,0.0,63.40852688312087,0.0,3.3976220042337153,0.0,11.561585195859681,0.0,11.45447149215279,0.0,12.46484254856791,0.0,4.695948931135303
lognormal_180,1.5,1.0,1.0,1.0,1.0,4.5,46.5,1200.0,305.7231655432502,97.5254177488475,1200.0,0.0,0.0,0.0,0.0,0.0,279.6327732501533,128.86579508459403,90.99927227135787,1284.326988635822,11.33315016017588,317.43408580041677,42.362616319856755,271.56962913990833,14.834990500827553,3.168906222859143,1.0047570073183407,8.164243937316744,2.4970833333333333,0.0,208.1977477944027,0.0,63.37188134550568,0.0,10.175735725638841,0.0,7.712673106774945,0.0,11.459597573244082,0.0,8.312353875087442,0.0,4.702256039111453
lognormal_180,1.5,1.5,0.5,0.5,1.5,4.5,46.5,1200.0,305.8571488917952,97.65940109739245,1200.0,0.0,0.0,0.0,0.0,0.0,279.92219424597687,126.9826772451188,92.21540190686143,1250.0888271958431,11.333159790625462,317.2890079499637,42.36345609518174,271.42354484746363,14.835166797943803,3.168906222859143,1.0047570073183407,8.164253567766323,2.49725,0.0,208.1977477944027,0.0,63.22579705306093,0.0,10.187608899477652,0.0,11.704471863238956,0.0,5.663907606067608,0.0,12.45948798758469,0.0,2.347979738812841
lognormal_180,1.5,1.5,1.0,0.5,1.5,4.5,46.5,1200.0,306.11002894927384,97.91228115487112,1200.0,0.0,0.0,0.0,0.0,0.0,279.54891343419956,126.72979686249616,92.23390336605873,1249.5332056490784,11.33315016017588,319.1914580246688,44.25224583908529,271.4372051782651,14.83515716749422,3.1689062228591434,1.0047570073183407,8.16424393731674,2.49725,0.0,208.19774779440272,0.0,63.239457383862444,0.0,10.193762133440497,0.0,11.153777860783768,0.0,5.7006465380704485,0.0,12.4895387236628,0.0,4.714520583127779
lognormal_180,0.5,1.0,1.5,1.5,1.0,4.5,46.5,1200.0,306.1409870082647,97.94323921386204,1200.0,0.0,0.0,0.0,0.0,0.0,278.67122823286417,133.6918315753857,86.03210410553226,1334.033047886346,11.332460947354285,318.5550689233054,43.60935551444825,271.4440281302458,14.834146225965636,3.168732410309498,1.0046852786113523,8.163728537044788,2.497,0.0,208.1977477944027,0.0,63.24628033584312,0.0,3.3938734517843288,0.0,7.7472983183293165,0.0,17.143644383476833,0.0,8.33369374232375,0.0,6.990845618534027
lognormal_180,1.0,1.0,1.0,1.5,0.5,4.5,46.5,1200.0,306.1922474985216,97.99449970411892,1200.0,0.0,0.0,0.0,0.0,0.0,278.4563121787126,132.3217940722122,82.9322809658964,1261.414912190255,11.334639459724091,316.227329230925,41.28315901441614,271.4423547098853,14.836454966347645,3.169246423557912,1.0046488399568876,8.165393036166183,2.4971666666666668,0.0,208.19774779440272,0.0,63.244606915482635,0.0,6.78171897141298,0.0,3.86451297382595,0.0,17.599129813717973,0.0,8.347919155499131,0.0,4.6898780999601115
lognormal_180,0.5,0.5,1.5,1.5,1.5,4.5,46.5,1200.0,306.3045047816003,98.10675698719766,1200.0,0.0,0.0,0.0,0.0,0.0,276.7464552900087,135.3234739778635,78.07235266567594,1255.0540800199976,11.332620865785682,318.37831335788627,43.43879170378555,271.43818182336236,14.833960696524063,3.168731908479935,1.0046731640717148,8.16388895730575,2.496666666666667,0.0,208.1977477944027,0.0,63.240434028959655,0.0,3.3932618302172486,0.0,11.502477353753275,0.0,17.372467703140213,0.0,4.145840801994895,0.0,7.02474401467992
lognormal_180,1.0,1.5,1.0,1.0,1.0,4.5,46.5,1200.0,306.30953891923735,98.11179112483465,1200.0,0.0,0.0,0.0,0.0,0.0,280.13165732638606,128.0662251003881,88.17115582991332,1283.3257540957907,11.3348657290847,318.60188740096794,43.36411116439815,271.73587739661286,14.836764569041588,3.1692464235579125,1.0046488399568871,8.165619305526793,2.49725,0.0,208.19774779440272,0.0,63.5381296022102,0.0,6.80018963297356,0.0,7.769939571033303,0.0,11.57449364707939,0.0,12.507558280323705,0.0,4.711930032988194
lognormal_180,1.0,0.5,0.5,1.5,1.5,4.5,46.5,1200.0,306.32148559737055,98.1237378029679,1200.0,0.0,0.0,0.0,0.0,0.0,277.26822373387495,136.8120992089395,82.80481118931121,1356.9779091026562,11.33415788904403,317.16524695581944,41.790273288807924,271.8733248270546,14.835806729000918,3.169246423557913,1.0046488399568874,8.16491146548612,2.497,0.0,208.1977477944027,0.0,63.67557703265195,0.0,6.80542780463134,0.0,11.417082242356841,0.0,17.04870401169793,0.0,4.16614067826398,0.0,2.3529185518578353
lognormal_180,1.5,0.5,1.0,1.5,0.5,4.5,46.5,1200.0,306.35349770617563,98.15574991177293,1200.0,0.0,0.0,0.0,0.0,0.0,278.2215314821166,132.1030471634395,88.75395034355083,1274.9519522044436,11.33321919707657,315.217328375368,40.144724725633345,271.5705966424163,14.83522620439491,3.1689062228591434,1.0047570073183407,8.164312974217435,2.49725,0.0,208.1977477944027,0.0,63.37284884801359,0.0,10.208254851170729,0.0,3.8403326774594575,0.0,17.217506503845485,0.0,4.167485330291953,0.0,4.711145362865726
lognormal_180,1.5,0.5,0.5,1.5,1.0,4.5,46.5,1200.0,306.3683505789403,98.17060278453764,1200.0,0.0,0.0,0.0,0.0,0.0,277.5879215477849,133.24598000600048,86.82488454071711,1265.769128984006,11.33321919707657,316.4203057869613,41.35262572604839,271.5656730535946,14.83522620439491,3.1689062228591434,1.0047570073183405,8.164312974217433,2.49725,0.0,208.19774779440272,0.0,63.36792525919192,0.0,10.185323647573952,0.0,7.700180615071156,0.0,16.976435414425367,0.0,4.147127605401837,0.0,2.3435584435760664
lognormal_180,1.0,0.5,1.5,1.5,1.0,4.5,46.5,1200.0,306.5002815135989,98.30253371919628,1200.0,0.0,0.0,0.0,0.0,0.0,278.21306255050007,133.31412016809264,86.59203393309785,1306.136047021992,11.334227855128468,317.51289273687695,42.43611078924684,271.5747997743399,14.836210028418687,3.169246423557912,1.0046488399568871,8.164981431570562,2.497333333333333,0.0,208.1977477944027,0.0,63.3770519799372,0.0,6.799427733737981,0.0,7.460548548949281,0.0,16.910383815963172,0.0,4.157800326611739,0.0,7.1079503639846635
lognormal_180,0.5,1.5,1.5,1.0,1.5,4.5,46.5,1200.0,306.5268438702047,98.32909607580197,1200.0,0.0,0.0,0.0,0.0,0.0,279.7143685271443,130.6298249338494,83.3060412991102,1284.0433189473092,11.333080841538187,320.9343102808947,45.79818341438452,271.6345249212321,14.834682786816206,3.1687324103094996,1.004685278611352,8.164348431228692,2.4969166666666665,0.0,208.19774779440272,0.0,63.43677712682944,0.0,3.3942637297333134,0.0,11.461229472167535,0.0,11.397108006026373,0.0,12.535943510529192,0.0,7.009638695928102
lognormal_180,1.5,1.5,0.5,1.0,0.5,4.5,46.5,1200.0,306.52689087109803,98.32914307669532,1200.0,0.0,0.0,0.0,0.0,0.0,280.1852195469799,127.26795451570601,91.63865136705265,1274.9996133756877,11.333159790625462,315.26919535473047,40.328611442247606,271.43857690516455,14.835166797943803,3.1689062228591434,1.0047570073183407,8.164253567766325,2.49725,0.0,208.1977477944027,0.0,63.2408291107619,0.0,10.198377607981843,0.0,3.767888299601739,0.0,11.574228931422166,0.0,12.461172569206301,0.0,2.326944034035544
lognormal_180,1.0,1.0,1.5,1.0,1.5,4.5,46.5,1200.0,306.75381266312763,98.55606486872492,1200.0,0.0,0.0,0.0,0.0,0.0,278.8702658884178,131.13461603874595,86.98079497435181,1315.220414660036,11.334497672833974,320.0596789859742,44.96435235016868,271.5935944625153,14.836229846124194,3.1692464235579125,1.0046488399568874,8.165251249276066,2.4970833333333333,0.0,208.19774779440272,0.0,63.3958466681126,0.0,6.778165220388201,0.0,11.502146342258067,0.0,11.438982697633044,0.0,8.305772651251257,0.0,6.93928543863812
lognormal_180,0.5,1.0,0.5,1.5,1.5,4.5,46.5,1200.0,306.79613862588997,98.59839083148731,1200.0,0.0,0.0,0.0,0.0,0.0,276.0898622216524,136.74619121686706,78.4835412596674,1281.9248421188554,11.331988578042765,317.9563331997364,42.81916994565745,271.6356446421342,14.833507189987449,3.1687324103094996,1.004685278611352,8.16325616773327,2.4968333333333335,0.0,208.1977477944027,0.0,63.437896847731544,0.0,3.3984535825020847,0.0,11.348307052232116,0.0,17.4371023610376,0.0,8.29608192050811,0.0,2.339225029377547
lognormal_180,1.0,1.5,1.5,1.0,1.0,4.5,46.5,1200.0,306.840838614688,98.64309082028528,1200.0,0.0,0.0,0.0,0.0,0.0,280.6992229894303,128.6739058254364,86.22038174703775,1285.4303747087097,11.33477152843534,320.2919491771633,45.326494527302,271.46363914323774,14.836587035058894,3.1692464235579125,1.0046488399568871,8.165525104877432,2.4971666666666668,0.0,208.19774779440272,0.0,63.26589134883504,0.0,6.796040537853578,0.0,7.43955925056257,0.0,11.572830596549995,0.0,12.475657848461605,0.0,7.04240629387426
lognormal_180,1.5,1.5,1.0,1.0,0.5,4.5,46.5,1200.0,306.97781713029843,98.78006933589575,1200.0,0.0,0.0,0.0,0.0,0.0,281.5330766846448,126.77232887752393,94.76684936269302,1260.4090598839507,11.33315016017588,317.4766336890096,42.40253800111951,271.5720886805717,14.83515716749422,3.168906222859143,1.0047570073183407,8.164243937316744,2.49725,0.0,208.19774779440272,0.0,63.37434088616901,0.0,10.182727533459715,0.0,3.826825988406257,0.0,11.244772090249043,0.0,12.477040158612377,0.0,4.671172230392115
lognormal_180,0.5,1.5,1.5,1.5,0.5,4.5,46.5,1200.0,307.0414576015394,98.84370980713668,1200.0,0.0,0.0,0.0,0.0,0.0,279.4719236378356,131.4764287650184,81.35095538235919,1265.3011201241484,11.333080841538187,318.63258265226693,43.81703215165806,271.31394855533085,14.834682786816206,3.1687324103094987,1.0046852786113523,8.164348431228692,2.4969166666666665,0.0,208.1977477944027,0.0,63.116200760928145,0.0,3.4022340997829295,0.0,3.7913907983206174,0.0,17.13369985618406,0.0,12.485764244688834,0.0,7.003943152681613
lognormal_180,1.5,0.5,1.5,1.0,1.5,4.5,46.5,1200.0,307.06842688421784,98.87067908981514,1200.0,0.0,0.0,0.0,0.0,0.0,280.89044975905347,129.8964874232028,83.30284897782397,1250.9281385442873,11.33321919707657,319.16545169867993,43.953418971971985,271.71002571938965,14.83522620439491,3.1689062228591425,1.0047570073183407,8.164312974217431,2.49725,0.0,208.19774779440272,0.0,63.51227792498695,0.0,10.194871637531731,0.0,11.302416517824893,0.0,11.270240749106787,0.0,4.160398167157313,0.0,7.025491900351263
lognormal_180,1.5,1.0,1.5,1.0,1.0,4.5,46.5,1200.0,307.1691356944291,98.97138790002641,1200.0,0.0,0.0,0.0,0.0,0.0,280.6352969782604,128.84365789042542,89.08188704474793,1290.7692978730697,11.33315016017588,319.612899825404,44.458632804149595,271.6523433472694,14.835073834160886,3.1689062228591434,1.0047570073183407,8.164243937316739,2.4971666666666668,0.0,208.19774779440272,0.0,63.45459555286666,0.0,10.206303639225105,0.0,7.595694849354141,0.0,11.291735065313912,0.0,8.341373491568671,0.0,7.023525758687766
lognormal_180,1.5,1.5,1.5,0.5,1.5,4.5,46.5,1200.0,307.2232881174305,99.02554032302783,1200.0,0.0,0.0,0.0,0.0,0.0,280.9050762905043,126.42102931842237,98.7053385483363,1268.3789997603922,11.33315016017588,321.54972824086144,46.614947665701585,271.43277356784154,14.83515716749422,3.1689062228591434,1.0047570073183407,8.164243937316744,2.49725,0.0,208.19774779440272,0.0,63.23502577343887,0.0,10.188751279457257,0.0,11.138274417286757,0.0,5.682194949096727,0.0,12.541504846951156,0.0,7.064222172909673
lognormal_180,1.5,1.0,0.5,1.0,1.5,4.5,46.5,1200.0,307.3922566449935,99.19450885059081,1200.0,0.0,0.0,0.0,0.0,0.0,280.6333391215311,131.2078545778706,83.68067831749661,1311.375148212333,11.333159790625462,318.6157161436218,43.50720920622241,271.60649993008104,14.835166797943803,3.1689062228591434,1.0047570073183407,8.164253567766323,2.49725,0.0,208.19774779440277,0.0,63.408752135678355,0.0,10.205189012279023,0.0,11.23252642361986,0.0,11.392446436683288,0.0,8.31092698197731,0.0,2.3661203516629348
lognormal_180,0.5,1.5,1.0,1.5,1.0,4.5,46.5,1200.0,307.39572469476025,99.19797690035753,1200.0,0.0,0.0,0.0,0.0,0.0,280.3855256552649,132.84024470186625,78.47026720982647,1311.506178541696,11.332839466613944,319.6197493273476,44.73105192614507,271.38717878925786,14.834358078558628,3.1687324103094987,1.0046852786113523,8.164107056304445,2.4968333333333335,0.0,208.19774779440272,0.0,63.189430994855186,0.0,3.3952726500105803,0.0,7.51048548215839,0.0,16.64662275999876,0.0,12.46943817281929,0.0,4.709232861158054
lognormal_180,0.5,1.0,1.0,1.5,1.5,4.5,46.5,1200.0,307.53848939165573,99.34074159725303,1200.0,0.0,0.0,0.0,0.0,0.0,277.6233234642353,135.74627826807125,81.53506928553018,1272.6698633743106,11.332275592389443,320.1731783685867,45.19772073093642,271.474022359039,14.833710871000795,3.168732410309499,1.0046852786113523,8.163543182079948,2.49675,0.0,208.19774779440272,0.0,63.276274564636324,0.0,3.3972418250198024,0.0,11.437240902733702,0.0,17.379944454896354,0.0,8.310217737834854,0.0,4.67307581045171
lognormal_180,1.0,1.0,0.5,1.5,1.0,4.5,46.5,1200.0,307.5853627845425,99.38761499013984,1200.0,0.0,0.0,0.0,0.0,0.0,279.47459803240326,134.24242566434845,82.70024511706312,1317.6166097406056,11.334794647654459,317.9345822662317,42.62388364311589,271.8085497831589,14.836943487611345,3.1692464235579125,1.0046488399568871,8.165548224096549,2.4975,0.0,208.19774779440272,0.0,63.61080198875622,0.0,6.79591273400105,0.0,7.78674601904846,0.0,17.399749129374126,0.0,8.283438541693247,0.0,2.3580372189990073
lognormal_180,0.5,1.5,0.5,1.5,1.0,4.5,46.5,1200.0,307.61512545155824,99.41737765715558,1200.0,0.0,0.0,0.0,0.0,0.0,279.5847077905983,134.2735521931545,82.87464466034031,1379.6412635635638,11.332286421355985,318.07553771246523,43.12688012971988,271.447222304134,14.833721699967338,3.1687324103094987,1.0046852786113516,8.16355401104649,2.49675,0.0,208.1977477944027,0.0,63.24947450973133,0.0,3.3990840634436332,0.0,7.638764373528095,0.0,17.303016998127642,0.0,12.4588934970113,0.0,2.3271211976092134
lognormal_180,1.0,1.0,1.5,1.5,0.5,4.5,46.5,1200.0,307.7076867423424,99.50993894793967,1200.0,0.0,0.0,0.0,0.0,0.0,279.80819907473744,132.03395854225028,86.79068428539186,1273.9370705216438,11.334497672833974,318.33222115615956,43.30085748711464,271.5296314957547,14.836229846124194,3.1692464235579125,1.0046488399568871,8.165251249276064,2.4970833333333333,0.0,208.19774779440272,0.0,63.331883701352034,0.0,6.79656641912985,0.0,3.8627086995191533,0.0,17.28305996594852,0.0,8.344053887068238,0.0,7.014468515448881
lognormal_180,1.0,0.5,1.0,1.5,1.5,4.5,46.5,1200.0,307.76300447010146,99.56525667569875,1200.0,0.0,0.0,0.0,0.0,0.0,278.43823263401123,136.2372467669755,84.40632848233834,1289.2620525632829,11.33412040553915,319.26179631972906,44.08487077274635,271.67486004035914,14.836185912162701,3.1692464235579125,1.0046488399568874,8.16487398198124,2.4974166666666666,0.0,208.19774779440272,0.0,63.477112245956434,0.0,6.787630840705947,0.0,11.310223617605027,0.0,17.15764384743263,0.0,4.160781392956727,0.0,4.668591074046023
lognormal_180,1.0,1.5,0.5,1.0,1.5,4.5,46.5,1200.0,307.84033004234703,99.64258224794432,1200.0,0.0,0.0,0.0,0.0,0.0,281.54024926563216,130.10472435873527,86.701135820608,1253.1925864714701,11.33492334506748,319.0708710507105,44.07352940173728,271.4952761423496,14.836988851691032,3.1692464235579125,1.0046488399568871,8.165676921509569,2.497416666666667,0.0,208.1977477944027,0.0,63.29752834794692,0.0,6.8037375917571215,0.0,11.167659312587464,0.0,11.264073416130241,0.0,12.498356628956182,0.0,2.3397024523062826
lognormal_180,1.5,1.5,1.5,1.0,0.5,4.5,46.5,1200.0,308.1234216172912,99.92567382288854,1200.0,0.0,0.0,0.0,0.0,0.0,282.55475994859097,126.56619348339129,97.79214646531547,1251.7931895719942,11.33315016017588,319.72531873895,44.79819086689491,271.4251208647368,14.83515716749422,3.1689062228591434,1.0047570073183407,8.16424393731674,2.49725,0.0,208.19774779440277,0.0,63.22737307033416,0.0,10.208318809065027,0.0,3.822997686956737,0.0,11.270440225710702,0.0,12.484416978585738,0.0,7.012017166576699
lognormal_180,1.5,1.0,0.5,1.5,0.5,4.5,46.5,1200.0,308.33250480771693,100.13475701331424,1200.0,0.0,0.0,0.0,0.0,0.0,280.68254717325743,132.2051496485559,83.7558542659698,1275.3109144838559,11.333159790625462,316.99448143037296,41.728315918123414,271.76415850493123,14.835166797943803,3.168906222859143,1.0047570073183405,8.164253567766321,2.49725,0.0,208.19774779440277,0.0,63.56641071052856,0.0,10.200869862904081,0.0,3.7448467397615675,0.0,17.136531238176993,0.0,8.303531358032169,0.0,2.3425367192486024
lognormal_180,1.0,1.0,1.0,1.5,1.0,4.5,46.5,1200.0,308.35226907570257,100.15452128129989,1200.0,0.0,0.0,0.0,0.0,0.0,280.23017466470753,133.81171241973112,82.9322809658964,1264.0884066973208,11.334639459724091,320.091842204751,45.147671988242095,271.4423547098853,14.836454966347645,3.169246423557912,1.0046488399568876,8.165393036166183,2.4971666666666668,0.0,208.19774779440272,0.0,63.244606915482635,0.0,6.78171897141298,0.0,7.7290259476519,0.0,17.599129813717973,0.0,8.347919155499127,0.0,4.689878099960113
lognormal_180,1.5,0.5,1.5,1.5,0.5,4.5,46.5,1200.0,308.37453186153164,100.17678406712898,1200.0,0.0,0.0,0.0,0.0,0.0,281.01052569148675,131.83300332801286,83.33604862327115,1255.3399499461964,11.33321919707657,317.54578090715864,42.29447464123018,271.7492992586101,14.83522620439491,3.1689062228591434,1.004757007318341,8.164312974217435,2.49725,0.0,208.19774779440272,0.0,63.55155146420742,0.0,10.201264377241714,0.0,3.75923268940858,0.0,17.119695812129088,0.0,4.1598930881250995,0.0,7.054388674325698
lognormal_180,1.5,0.5,1.0,1.5,1.0,4.5,46.5,1200.0,308.4274092327992,100.22966143839653,1200.0,0.0,0.0,0.0,0.0,0.0,280.02961620259,133.7428616583865,88.75395034355083,1279.1867392581894,11.33321919707657,319.0576610528275,43.9850574030928,271.5705966424163,14.83522620439491,3.1689062228591434,1.004757007318341,8.164312974217435,2.49725,0.0,208.1977477944027,0.0,63.3728488480136,0.0,10.208254851170729,0.0,7.680665354918917,0.0,17.217506503845488,0.0,4.167485330291953,0.0,4.711145362865727
lognormal_180,1.5,1.5,0.5,1.0,1.0,4.5,46.5,1200.0,308.6533060013585,100.45555820695579,1200.0,0.0,0.0,0.0,0.0,0.0,282.45378033669965,128.58781772564447,91.63865136705265,1284.6677135964333,11.333159790625462,319.0370836543322,44.09649974184934,271.43857690516455,14.835166797943803,3.1689062228591434,1.0047570073183407,8.164253567766325,2.49725,0.0,208.19774779440272,0.0,63.2408291107619,0.0,10.198377607981843,0.0,7.535776599203478,0.0,11.574228931422166,0.0,12.4611725692063,0.0,2.3269440340355425
lognormal_180,1.5,1.0,1.0,1.0,1.5,4.5,46.5,1200.0,308.71201585745933,100.51426806305668,1200.0,0.0,0.0,0.0,0.0,0.0,281.8683801562596,131.27006637460187,90.99927227135787,1300.0535321132402,11.33315016017588,321.2904223538043,46.21895287324423,271.56962913990833,14.834990500827553,3.168906222859143,1.0047570073183407,8.164243937316742,2.4970833333333333,0.0,208.19774779440272,0.0,63.37188134550566,0.0,10.175735725638841,0.0,11.569009660162418,0.0,11.45959757324408,0.0,8.31235387508744,0.0,4.702256039111454
lognormal_180,0.5,1.5,1.5,1.5,1.0,4.5,46.5,1200.0,309.0120942266129,100.81434643221021,1200.0,0.0,0.0,0.0,0.0,0.0,280.7660069584106,132.98880814586232,81.35095538235919,1272.2687954431144,11.333080841538187,322.42397345058754,47.608422949978674,271.31394855533085,14.834682786816206,3.1687324103094983,1.004685278611352,8.164348431228692,2.4969166666666665,0.0,208.1977477944027,0.0,63.116200760928145,0.0,3.4022340997829295,0.0,7.582781596641235,0.0,17.13369985618406,0.0,12.485764244688836,0.0,7.003943152681613
lognormal_180,1.5,1.5,1.0,1.0,1.0,4.5,46.5,1200.0,309.0878726050606,100.89012481065797,1200.0,0.0,0.0,0.0,0.0,0.0,283.84052544936844,128.0646896928043,94.76684936269302,1264.224638142557,11.33315016017588,321.30345967741584,46.229363989525766,271.5720886805717,14.83515716749422,3.168906222859143,1.0047570073183407,8.164243937316742,2.49725,0.0,208.1977477944027,0.0,63.374340886169,0.0,10.182727533459715,0.0,7.653651976812514,0.0,11.244772090249041,0.0,12.477040158612377,0.0,4.6711722303921155
lognormal_180,0.5,1.0,1.5,1.5,1.5,4.5,46.5,1200.0,309.1018143043053,100.90406650990266,1200.0,0.0,0.0,0.0,0.0,0.0,281.12208532967395,136.54976552891927,86.03210410553226,1365.310621399072,11.332460947354285,322.4287180824701,47.4830046736129,271.4440281302458,14.834146225965636,3.168732410309498,1.0046852786113523,8.163728537044788,2.497,0.0,208.19774779440272,0.0,63.24628033584312,0.0,3.393873451784329,0.0,11.620947477493974,0.0,17.143644383476833,0.0,8.333693742323746,0.0,6.990845618534027
